species,study.id,dataset.id,wild.lab,order,family,genus,trophic.group,latitude,longitude,study.location,diet,diet.details,temperature.c,temperature.variation,method,absorption.efficiency.n,component,absorption.efficiency,age.class,bodylength.metric,ln.bodylength,bodylength.avg.mm,bodylength.min.mm,bodylength.max.mm,bodylength.sd.mm,bodylength.se.mm,bodylength.n,mass.avg.g,mass.sd.g,mass.min.g,mass.max.g,mass.n,reference,notes,more notes,
Aplodactylus_punctatus,6,6B,lab,Perciformes,Aplodactylidae,Aplodactylus,herbivore,-33.25,-71.6,Las Cruces Chile,macroalgae,Ulva sp.,14.9,13 - 17.3,total collection,1,nitrogen,0.693515,,,4.725177413,112.7505,,,,,,,,,,,"Benavides, A. G., Cancino, J. M., & Ojeda, F. P. (1994). Ontogenetic Changes in Gut Dimensions and Macroalgal Digestibility in the Marine Herbivorous Fish, Aplodactylus punctatus. Functional Ecology, 8(1), 46–51. ",Pumped seawater into experimental tanks.  Took NOAA temp for 1988 and 1989 as none reported.,,
Aplodactylus_punctatus,6,6B,lab,Perciformes,Aplodactylidae,Aplodactylus,herbivore,-33.25,-71.6,Las Cruces Chile,macroalgae,Ulva sp.,14.9,13 - 17.3,total collection,1,nitrogen,0.771716,,,5.106754238,165.1335,,,,,,,,,,,"Benavides, A. G., Cancino, J. M., & Ojeda, F. P. (1994). Ontogenetic Changes in Gut Dimensions and Macroalgal Digestibility in the Marine Herbivorous Fish, Aplodactylus punctatus. Functional Ecology, 8(1), 46–51. ",Pumped seawater into experimental tanks.  Took NOAA temp for 1988 and 1989 as none reported.,,
Aplodactylus_punctatus,6,6B,lab,Perciformes,Aplodactylidae,Aplodactylus,herbivore,-33.25,-71.6,Las Cruces Chile,macroalgae,Ulva sp.,14.9,13 - 17.3,total collection,1,nitrogen,0.771391,,,5.272228492,194.8497,,,,,,,,,,,"Benavides, A. G., Cancino, J. M., & Ojeda, F. P. (1994). Ontogenetic Changes in Gut Dimensions and Macroalgal Digestibility in the Marine Herbivorous Fish, Aplodactylus punctatus. Functional Ecology, 8(1), 46–51. ",Pumped seawater into experimental tanks.  Took NOAA temp for 1988 and 1989 as none reported.,,
Aplodactylus_punctatus,6,6B,lab,Perciformes,Aplodactylidae,Aplodactylus,herbivore,-33.25,-71.6,Las Cruces Chile,macroalgae,Ulva sp.,14.9,13 - 17.3,total collection,1,nitrogen,0.847135,,,5.146634223,171.8521,,,,,,,,,,,"Benavides, A. G., Cancino, J. M., & Ojeda, F. P. (1994). Ontogenetic Changes in Gut Dimensions and Macroalgal Digestibility in the Marine Herbivorous Fish, Aplodactylus punctatus. Functional Ecology, 8(1), 46–51. ",Pumped seawater into experimental tanks.  Took NOAA temp for 1988 and 1989 as none reported.,,
Aplodactylus_punctatus,6,6B,lab,Perciformes,Aplodactylidae,Aplodactylus,herbivore,-33.25,-71.6,Las Cruces Chile,macroalgae,Ulva sp.,14.9,13 - 17.3,total collection,1,nitrogen,0.860216,,,5.171690653,176.2125,,,,,,,,,,,"Benavides, A. G., Cancino, J. M., & Ojeda, F. P. (1994). Ontogenetic Changes in Gut Dimensions and Macroalgal Digestibility in the Marine Herbivorous Fish, Aplodactylus punctatus. Functional Ecology, 8(1), 46–51. ",Pumped seawater into experimental tanks.  Took NOAA temp for 1988 and 1989 as none reported.,,
Aplodactylus_punctatus,6,6B,lab,Perciformes,Aplodactylidae,Aplodactylus,herbivore,-33.25,-71.6,Las Cruces Chile,macroalgae,Ulva sp.,14.9,13 - 17.3,total collection,1,nitrogen,0.94187,,,5.361665336,213.0795,,,,,,,,,,,"Benavides, A. G., Cancino, J. M., & Ojeda, F. P. (1994). Ontogenetic Changes in Gut Dimensions and Macroalgal Digestibility in the Marine Herbivorous Fish, Aplodactylus punctatus. Functional Ecology, 8(1), 46–51. ",Pumped seawater into experimental tanks.  Took NOAA temp for 1988 and 1989 as none reported.,,
Aplodactylus_punctatus,6,6B,lab,Perciformes,Aplodactylidae,Aplodactylus,herbivore,-33.25,-71.6,Las Cruces Chile,macroalgae,Ulva sp.,14.9,13 - 17.3,total collection,1,nitrogen,0.879494,,,5.366991387,214.2174,,,,,,,,,,,"Benavides, A. G., Cancino, J. M., & Ojeda, F. P. (1994). Ontogenetic Changes in Gut Dimensions and Macroalgal Digestibility in the Marine Herbivorous Fish, Aplodactylus punctatus. Functional Ecology, 8(1), 46–51. ",Pumped seawater into experimental tanks.  Took NOAA temp for 1988 and 1989 as none reported.,,
Aplodactylus_punctatus,6,6B,lab,Perciformes,Aplodactylidae,Aplodactylus,herbivore,-33.25,-71.6,Las Cruces Chile,macroalgae,Ulva sp.,14.9,13 - 17.3,total collection,1,nitrogen,0.951394,,,5.491289916,242.5699,,,,,,,,,,,"Benavides, A. G., Cancino, J. M., & Ojeda, F. P. (1994). Ontogenetic Changes in Gut Dimensions and Macroalgal Digestibility in the Marine Herbivorous Fish, Aplodactylus punctatus. Functional Ecology, 8(1), 46–51. ",Pumped seawater into experimental tanks.  Took NOAA temp for 1988 and 1989 as none reported.,,
Harpagifer_antarcticus,42,42A,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,marker,,total,0.71,,total,4.682131227,108,98,118,,,,,,6.2,11.2,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42B,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,marker,,total,0.77,,total,4.682131227,108,98,118,,,,,,6.2,11.2,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42E,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,marker,,total,0.77,,total,4.682131227,108,98,118,,,,,,6.2,11.2,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42A,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,total collection,,total,0.23,,total,4.682131227,108,98,118,,,,,,6.2,11.2,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42B,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,total collection,,total,0.43,,total,4.682131227,108,98,118,,,,,,6.2,11.2,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42E,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,total collection,,total,0.57,,total,4.682131227,108,98,118,,,,,,6.2,11.2,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42C,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,marker,,total,0.78,,total,4.976733742,145,126,164,,,,,,13.8,31.7,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42D,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,marker,,total,0.81,,total,4.976733742,145,126,164,,,,,,13.8,31.7,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42F,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,marker,,total,0.81,,total,4.976733742,145,126,164,,,,,,13.8,31.7,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42C,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,total collection,,total,0.51,,total,4.976733742,145,126,164,,,,,,13.8,31.7,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42D,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,total collection,,total,0.58,,total,4.976733742,145,126,164,,,,,,13.8,31.7,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Harpagifer_antarcticus,42,42F,lab,Perciformes,Harpagiferidae,Harpagifer,carnivore,-67.6,-68.1,Antarctica,invertebrate,Cheiromedon femoratus,0.5,,total collection,,total,0.67,,total,4.976733742,145,126,164,,,,,,13.8,31.7,,"Boyce, S. (2000). Digestion rate, gut passage time and absorption efficiency in the Antarctic spiny plunderfish. Journal of Fish Biology, 57(4), 908–929. ",Calculated length from weights provided and FishBase length-weight relationship.  Took midpoint as average.,,
Sparisoma_viride,17,17A,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae,27.9,26.2 - 29.6,total collection,3,protein,0.622,juvenile,,4.430816799,84,61,95,68,39,3,12.7,7,5,18,3,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17A,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae,27.9,26.2 - 29.6,total collection,3,total,0.67,juvenile,,4.430816799,84,61,95,68,39,3,12.7,7,5,18,3,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17A,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae,27.9,26.2 - 29.6,total collection,3,energy,0.733,juvenile,,4.430816799,84,61,95,68,39,3,12.7,7,5,18,3,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17D,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae (feeding off Montastrea annularis substrate),27.9,26.2 - 29.6,total collection,3,total,0.68,intermediate,,5.620400866,276,210,322,227,131,3,407,229,183,640,3,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17D,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae (feeding off Montastrea annularis substrate),27.9,26.2 - 29.6,total collection,3,energy,0.822,intermediate,,5.620400866,276,210,322,227,131,3,407,229,183,640,3,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17D,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae (feeding off Montastrea annularis substrate),27.9,26.2 - 29.6,total collection,3,protein,0.849,intermediate,,5.620400866,276,210,322,227,131,3,407,229,183,640,3,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17B,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae (feeding off Acropora substrate),27.9,26.2 - 29.6,total collection,6,total,0.191,intermediate,,5.659482216,287,210,323,205,84,6,452,170,183,640,6,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17B,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae (feeding off Acropora substrate),27.9,26.2 - 29.6,total collection,6,energy,0.363,intermediate,,5.659482216,287,210,323,205,84,6,452,170,183,640,6,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17B,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae (feeding off Acropora substrate),27.9,26.2 - 29.6,total collection,6,protein,0.653,intermediate,,5.659482216,287,210,323,205,84,6,452,170,183,640,6,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17C,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae (feeding off Acropora substrate),27.9,26.2 - 29.6,total collection,4,total,0.22,terminal,,5.942799375,381,371,392,163,82,4,1040,87,958,1130,4,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
Sparisoma_viride,17,17C,lab,Perciformes,Scaridae,Sparisoma,herbivore,12.2,-68.3,Bonaire,turf algae,turf algae (feeding off Acropora substrate),27.9,26.2 - 29.6,total collection,4,energy,0.427,terminal,,5.942799375,381,371,392,163,82,4,1040,87,958,1130,4,"Bruggemann, J., Begeman, J., Bosma, E., Verburg, P., & Breeman, A. (1994). Foraging by the Stoplight-Parrotfish Sparisoma viride .2. Intake and Assimilation of Food, protein and energy. Marine Ecology Progress Series, 106(1-2), 57–71. ","Values calculated from Tables 2 and 3, but separated intermediate and terminal individuals for each substrate type.","Calculated lengths from weights using equation given in Marks’, K. W., & Klomp, K. D. (2003). Fish biomass conversion equations. 6.","Calculated ash-included dry weight for protein, energy, soluble carbohydrates."
